Customer_ID,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
C28959,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Supplies,65.17,7,0,18.8993
C21870,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Labels,14.62,2,0,6.8714
C44146,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Furniture,Furnishings,173.24,4,0,17.324
C28288,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,895.92,5,0.2,302.373
C19136,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,130.71,3,0,39.213
C25528,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,11.68,2,0,3.0368
C36557,First Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,62.31,3,0,22.4316
C56232,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,0.852,1,0.7,-0.5964
C64490,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,36.288,7,0.2,12.7008
C32342,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,56.568,2,0.6,-74.9526
C62551,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,344.704,2,0.2,38.7792
C58072,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Phones,201.584,2,0.2,20.1584
C53469,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,521.96,2,0,88.7332
C32981,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,8.22,3,0,2.2194
C51814,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,45.36,7,0,21.7728
C33228,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,947.17,7,0,9.4717
C19554,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,61.96,2,0,27.882
C21994,Second Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,268.935,3,0.5,-209.7693
C21696,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Art,7.58,1,0,2.9562
C64164,Same Day,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Labels,14.73,3,0,7.2177
C46354,Standard Class,Home Office,United States,Apopka,Florida,32712,South,Office Supplies,Binders,9.888,2,0.7,-6.9216
C20201,Standard Class,Home Office,United States,Apopka,Florida,32712,South,Office Supplies,Appliances,671.544,3,0.2,50.3658
C61477,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Storage,1117.92,4,0,55.896
C49084,Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,Bookcases,275.952,3,0.2,-37.9434
C62931,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,123.144,7,0.2,46.179
C20913,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Technology,Accessories,15.576,3,0.2,3.3099
C56420,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,212.64,6,0,99.9408
C64307,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,9.87,3,0,4.5402
C34851,Second Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,53.25,3,0,20.7675
C46358,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,19.92,3,0,9.5616
C28706,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,658.746,3,0.1,146.388
C63893,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,8.26,2,0,3.8822
C65386,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,29.84,2,0,13.428
C44914,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Technology,Accessories,67.98,2,0,14.9556
C38844,Standard Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Labels,61.06,2,0,28.0876
C14992,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,35.544,1,0.2,-0.8886
C25381,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,9.96,2,0,4.5816
C27261,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,9.21,3,0,2.3025
C37844,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Supplies,27.93,3,0,8.0997
C20286,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Fasteners,7.9,2,0,2.528
C30968,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,221.16,4,0,57.5016
C53121,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,127.96,2,0,62.7004
C57037,Same Day,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,18.69,3,0,9.1581
C38512,Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Supplies,25.35,3,0,7.605
C20880,Same Day,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,35.28,3,0,11.9952
C53292,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,33.4,5,0,16.032
C29347,First Class,Corporate,United States,Spokane,Washington,99207,West,Technology,Machines,837.6,3,0.2,62.82
C33571,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Technology,Phones,40.68,3,0.2,-9.153
C31199,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Chairs,209.568,2,0.2,-23.5764
C22083,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,22.368,4,0.2,6.4308
C17517,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,3.882,2,0.7,-2.588
C51068,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Paper,115.296,3,0.2,40.3536
C43438,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,1.908,2,0.7,-1.5264
C55908,Standard Class,Home Office,United States,Danville,Illinois,61832,Central,Office Supplies,Binders,43.372,7,0.8,-69.3952
C55425,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,783.96,4,0,219.5088
C44319,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,48.896,2,0.2,18.336
C40099,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,7.856,2,0.2,2.8478
C61767,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,5.904,2,0.2,1.9926
C33196,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,13.712,2,0.2,1.0284
C59024,Standard Class,Consumer,United States,Chula Vista,California,91911,West,Office Supplies,Envelopes,182.94,3,0,85.9818
C44800,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,27.76,4,0,9.9936
C42443,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,25.99,1,0,7.5371
C18348,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,113.52,5,0.2,29.799
C17898,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,359.88,3,0.2,22.4925
C47554,Same Day,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,25.344,4,0.2,9.1872
C41610,Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Binders,11.952,3,0.2,4.1832
C35390,Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Supplies,6.24,3,0,1.872
C45097,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Technology,Phones,742.336,8,0.2,83.5128
C32791,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,6.464,1,0.6,-4.04
C62967,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Labels,11.52,5,0.2,4.176
C63322,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,222.384,2,0.2,16.6788
C19608,Standard Class,Home Office,United States,Escondido,California,92025,West,Office Supplies,Art,23.36,4,0,6.0736
C20099,Second Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,8.67,3,0,4.0749
C30933,Second Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Supplies,25.71,3,0,6.6846
C42557,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,100.94,7,0,33.3102
C44377,First Class,Consumer,United States,Buffalo,New York,14215,East,Furniture,Chairs,63.882,1,0.1,10.647
C62118,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,683.144,4,0.3,0
C40749,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,1.476,3,0.8,-2.214
C24894,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Supplies,40.712,7,0.2,3.5623
C15611,Standard Class,Consumer,United States,Wichita,Kansas,67212,Central,Office Supplies,Paper,279.9,5,0,137.151
C60694,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,13.12,5,0.2,1.148
C34544,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Bookcases,69.576,4,0.7,-143.7904
C46167,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,4.224,3,0.2,0.4752
C30315,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Technology,Accessories,58.08,4,0.2,-6.534
C15038,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,52.416,9,0.2,15.0696
C20184,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,54.92,5,0.2,10.984
C48474,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Tables,364.95,5,0.5,-248.166
C64148,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,85.056,3,0.2,28.7064
C63042,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,27.696,3,0.2,9.6936
C24679,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,24.96,4,0,11.232
C42654,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,43.13,1,0,18.1146
C62296,Standard Class,Consumer,United States,Marietta,Georgia,30062,South,Office Supplies,Binders,5.64,3,0,2.7072
C64258,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,57.582,3,0.7,-44.1462
C54451,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,31.104,6,0.2,10.8864
C61332,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,30.192,3,0.2,8.3028
C35194,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,43.6,5,0.2,4.36
C49574,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,4.768,2,0.2,0.4172
C59806,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,10.38,2,0.7,-7.612
C29454,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,13.392,8,0.7,-9.8208
C28566,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,39.594,1,0.4,-7.2589
C20505,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,91.008,9,0.2,19.3392
C22480,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,37.94,2,0,18.2112
C31608,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,42.8,10,0,19.26
C58727,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Storage,33.63,3,0,10.089
C32718,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,62.808,3,0.2,21.1977
C48104,First Class,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Office Supplies,Paper,195.64,4,0,91.9508
C15020,First Class,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Technology,Phones,239.9,2,0,71.97
C21087,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,380.058,3,0.3,-21.7176
C61627,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,1199.976,4,0.4,179.9964
C62047,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,48.576,3,0.2,9.7152
C60810,First Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,17.94,3,0,8.073
C55644,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,18.264,3,0.2,6.1641
C30842,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,34.656,2,0.2,5.6316
C25702,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,81.552,2,0.2,8.1552
C32765,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,227.136,4,0.2,-42.588
C46755,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Binders,10.36,2,0,5.0764
C59141,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,463.248,8,0.8,-1181.2824
C63456,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Accessories,383.952,6,0.2,47.994
C34338,Same Day,Home Office,United States,Yuma,Arizona,85364,West,Office Supplies,Binders,44.856,6,0.7,-35.8848
C18363,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Machines,30.345,7,0.7,-24.276
C24994,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Chairs,127.554,3,0.3,-9.111
C65137,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,77.952,3,0.2,15.5904
C39994,First Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,14.016,4,0.2,4.9056
C28019,Standard Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Storage,69.52,2,0,19.4656
C52035,Standard Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Art,5.64,3,0,1.6356
C20696,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,13.776,3,0.2,4.4772
C25683,Standard Class,Consumer,United States,Wausau,Wisconsin,54401,Central,Office Supplies,Appliances,245.88,6,0,68.8464
C34519,Standard Class,Consumer,United States,Wausau,Wisconsin,54401,Central,Office Supplies,Storage,36.63,3,0,9.8901
C43084,Standard Class,Consumer,United States,Wausau,Wisconsin,54401,Central,Office Supplies,Storage,22.58,2,0,5.8708
C45259,Standard Class,Consumer,United States,Wausau,Wisconsin,54401,Central,Office Supplies,Binders,12.39,3,0,5.8233
C51349,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,39.92,5,0.2,13.473
C44078,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,61.96,2,0,27.882
C29400,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,19.936,4,0.2,7.2268
C52026,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,3.798,2,0.7,-2.6586
C35189,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,27.744,6,0.2,10.0572
C64205,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Phones,158.376,4,0.4,-34.3148
C33302,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,27.58,2,0,11.5836
C20864,Standard Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Binders,5.553,3,0.7,-4.0722
C25041,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,243.92,5,0.2,-54.882
C61264,First Class,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Fasteners,14.96,4,0,0.2992
C31032,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,7.184,2,0.2,2.245
C17868,Second Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,10.512,3,0.2,3.6792
C34056,Second Class,Corporate,United States,Salem,Oregon,97301,West,Technology,Phones,263.96,5,0.2,19.797
C63672,Second Class,Corporate,United States,Salem,Oregon,97301,West,Office Supplies,Art,71.632,11,0.2,17.908
C30884,Second Class,Corporate,United States,Salem,Oregon,97301,West,Office Supplies,Art,9.328,1,0.2,0.8162
C43819,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Art,5.88,2,0,2.646
C30088,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Furniture,Chairs,975.92,5,0.2,121.99
C17945,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Art,303.84,8,0,91.152
C44067,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Storage,485.88,6,0,19.4352
C43513,Second Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,12.54,3,0,4.5144
C39286,Second Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Storage,8.94,3,0,0.6258
C19219,Second Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,9.24,3,0,4.4352
C62781,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,70.008,3,0.2,24.5028
C49657,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,77.6,4,0,38.024
C34575,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,464.85,9,0,92.97
C39293,Standard Class,Corporate,United States,Oak Park,Illinois,60302,Central,Office Supplies,Art,10.192,7,0.2,1.0192
C22191,Standard Class,Corporate,United States,Morristown,New Jersey,7960,East,Office Supplies,Binders,1793.98,2,0,843.1706
C31022,Second Class,Home Office,United States,Austin,Texas,78745,Central,Technology,Phones,758.352,6,0.2,265.4232
C39392,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,20.368,1,0.2,7.3834
C34759,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,49.848,3,0.2,16.8237
C21771,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,239.97,3,0,67.1916
C53138,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,2404.704,6,0.2,150.294
C15799,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,563.024,11,0.2,190.0206
C22816,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,344.91,3,0,10.3473
C31038,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,8.64,3,0,4.2336
C47354,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Technology,Phones,89.988,2,0.4,-14.998
C32685,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Paper,229.544,7,0.2,83.2097
C27372,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,1.824,2,0.2,0.6156
C16676,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,18.32,5,0.8,-46.716
C57909,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Storage,48.816,3,0.2,-11.5938
C16688,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,1.188,1,0.8,-1.9602
C41337,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Accessories,119.8,5,0.2,29.95
C30602,Standard Class,Home Office,United States,Durham,North Carolina,27707,South,Office Supplies,Storage,61.568,2,0.2,4.6176
C29414,Standard Class,Home Office,United States,Durham,North Carolina,27707,South,Office Supplies,Art,6.192,3,0.2,0.4644
C59067,First Class,Consumer,United States,Pensacola,Florida,32503,South,Office Supplies,Binders,2.214,3,0.7,-1.476
C22264,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,5.32,2,0,2.6068
C33797,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Furniture,Chairs,975.92,4,0,292.776
C51562,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Technology,Accessories,2249.91,9,0,517.4793
C33346,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Storage,59.92,4,0,16.7776
C42482,Standard Class,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,171.2,5,0.2,64.2
C25978,Standard Class,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,3.36,2,0,0.8736
C58448,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,114.2,5,0,52.532
C44068,Second Class,Corporate,United States,Marietta,Georgia,30062,South,Furniture,Chairs,182.67,3,0,52.9743
C29880,Second Class,Corporate,United States,Marietta,Georgia,30062,South,Technology,Accessories,101.7,6,0,6.102
C58524,Second Class,Corporate,United States,Marietta,Georgia,30062,South,Office Supplies,Storage,1126.02,3,0,56.301
C35656,Second Class,Corporate,United States,Marietta,Georgia,30062,South,Office Supplies,Storage,1263.3,6,0,315.825
C19749,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,8.82,3,0,2.5578
C50936,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,37.94,2,0,18.2112
C24942,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,4.2,2,0,1.176
C44133,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,227.28,2,0,2.2728
C34879,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,47.9,1,0,22.992
C30170,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Envelopes,61.96,2,0,30.3604
C35811,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,1117.92,4,0,55.896
C45951,First Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,183.372,2,0.3,-7.8588
C51413,First Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,7.968,2,0.2,2.8884
C53084,Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Office Supplies,Binders,26.352,8,0.7,-18.4464
C45408,Standard Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,481.32,4,0,125.1432
C61437,Standard Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Supplies,13.98,1,0,3.6348
C55013,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,25.92,6,0.2,9.072
C38703,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,91.59,3,0,42.1314
C21263,Second Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,674.058,3,0.3,-19.2588
C48658,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Binders,22.92,4,0,11.0016
C37087,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Storage,269.9,5,0,16.194
C52245,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Binders,11.808,8,0.7,-8.6592
C52353,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Technology,Phones,9.588,2,0.4,-2.0774
C38978,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Envelopes,18.336,3,0.2,6.6468
C50770,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Paper,36.288,7,0.2,12.7008
C55405,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Technology,Phones,111.984,2,0.2,6.999
C33447,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,5.97,5,0.7,-4.577
C38604,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,2.508,2,0.7,-1.8392
C40022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,35.96,2,0,10.4284
C48973,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,14.952,3,0.2,5.4201
C32325,Second Class,Consumer,United States,League City,Texas,77573,Central,Office Supplies,Art,67.144,7,0.2,5.8751
C38760,Second Class,Consumer,United States,League City,Texas,77573,Central,Furniture,Chairs,254.058,3,0.3,-32.6646
C50865,Standard Class,Corporate,United States,Gaithersburg,Maryland,20877,East,Furniture,Bookcases,173.94,3,0,38.2668
C16573,Standard Class,Corporate,United States,Gaithersburg,Maryland,20877,East,Technology,Phones,231.98,2,0,67.2742
C31067,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032
C27939,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,96.08,2,0,46.1184
C21600,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Fasteners,3.62,2,0,1.1946
C26665,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,629.1,6,0,301.968
C64175,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Technology,Phones,90.48,2,0,23.5248
C16660,First Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,14.88,2,0,3.72
C47846,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,91.275,1,0.5,-67.5435
C49347,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Office Supplies,Paper,19.44,3,0,9.3312
C41655,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,897.15,3,0,251.202
C59569,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,57.75,5,0,16.17
C40202,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,14.94,3,0,7.0218
C38671,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,23.1,2,0,6.93
C54657,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Envelopes,12.536,1,0.2,4.2309
C55322,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,1.08,2,0.7,-0.792
C52752,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Fasteners,4.512,3,0.2,0.846
C45341,Standard Class,Corporate,United States,Lehi,Utah,84043,West,Technology,Phones,16.776,3,0.2,1.6776
C17568,Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Office Supplies,Binders,33.74,7,0,15.5204
C41121,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,1325.85,5,0,238.653
C26944,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,333.999,3,0.15,3.9294
C42212,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,19.9,5,0,6.567
C23470,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Chairs,1268.82,9,0,266.4522
C59045,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Bookcases,283.92,4,0,82.3368
C45570,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,5.68,2,0,1.7608
C61524,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,375.34,1,0,18.767
C60517,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Paper,96.08,2,0,46.1184
C25778,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,11.68,2,0.2,3.942
C54588,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Fasteners,4.36,2,0,1.7876
